direction,engine,scan_time_kst,symbol,rank_metric,return_30m,return_1h,return_2h,return_4h,label_trap,label_big_winner,feat_5m_volume_ma_ratio,feat_5m_seq_volume_energy_6,feat_5m_seq_return_sum_6,feat_5m_seq_body_energy_6,feat_5m_seq_positive_count_6,feat_5m_first_abnormal_candle_6,feat_5m_compression,feat_5m_release,feat_5m_body_position,feat_5m_range_energy,feat_5m_momentum,feat_15m_current_volume_ratio,feat_15m_current_return_pct,feat_15m_current_body_pct,feat_15m_current_close_position,feat_15m_current_range_pct,feat_15m_current_compression,feat_15m_current_ma20_distance_pct,feat_15m_previous_volume_ratio,feat_15m_previous_return_pct,feat_15m_previous_body_pct,feat_15m_previous_close_position,feat_15m_previous_range_pct,feat_15m_previous_compression,feat_15m_previous_ma20_distance_pct,feat_30m_current_volume_ratio,feat_30m_current_return_pct,feat_30m_current_body_pct,feat_30m_current_close_position,feat_30m_current_range_pct,feat_30m_current_compression,feat_30m_current_ma20_distance_pct,feat_30m_previous_volume_ratio,feat_30m_previous_return_pct,feat_30m_previous_body_pct,feat_30m_previous_close_position,feat_30m_previous_range_pct,feat_30m_previous_compression,feat_30m_previous_ma20_distance_pct,feat_1h_current_volume_ratio,feat_1h_current_return_pct,feat_1h_current_body_pct,feat_1h_current_close_position,feat_1h_current_range_pct,feat_1h_current_compression,feat_1h_current_ma20_distance_pct,feat_1h_previous_volume_ratio,feat_1h_previous_return_pct,feat_1h_previous_body_pct,feat_1h_previous_close_position,feat_1h_previous_range_pct,feat_1h_previous_compression,feat_1h_previous_ma20_distance_pct,feat_2h_current_volume_ratio,feat_2h_current_return_pct,feat_2h_current_body_pct,feat_2h_current_close_position,feat_2h_current_range_pct,feat_2h_current_compression,feat_2h_current_ma20_distance_pct,feat_2h_previous_volume_ratio,feat_2h_previous_return_pct,feat_2h_previous_body_pct,feat_2h_previous_close_position,feat_2h_previous_range_pct,feat_2h_previous_compression,feat_2h_previous_ma20_distance_pct,feat_h4_score,feat_price
long,LONG_CONTINUATION,2026-06-05 22:00:00,ESPUSDT,return_2h,2.4259,1.427,2.3466,3.1077,False,False,1.6008,4.4062,2.7639,2.7999,4.0,1.0,10.0,1.0,0.9247,4.0187,1.5739161221796754,1.1397,1.4904,1.4904,0.9604,1.6014,11.0,2.4496,1.2501,-0.3476,0.3476,0.3014,1.1534,10.0,0.8475,1.0388,2.4259,2.4259,0.8525,2.9015,0.0,1.5021,1.0572,1.0737,1.0737,0.6458,2.3077,0.0,-0.9462,0.8556,1.427,1.427,0.4408,3.3455,0.0,-1.1978,0.7997,2.6196,2.6196,0.7976,4.1002,0.0,-2.6735,1.1239,4.084,4.084,0.7115,6.6547,0.0,1.2873,0.8822,-1.5535,1.5535,0.5577,4.164,0.0,-2.658,-5.459712540477602,0.06401
long,LONG_CONTINUATION,2026-06-05 22:00:00,GLMUSDT,return_2h,3.0044,1.4465,0.0428,-1.1898,False,False,3.1647,5.2163,1.9111,1.7841,4.0,1.0,47.0,0.0,1.0,2.7079,-0.4028472423740796,2.4047,1.5835,1.5835,0.8605,1.8403,19.0,1.2758,0.8199,-0.1112,0.1112,0.5238,0.5391,19.0,-0.3045,1.745,3.0044,3.0044,0.9213,3.2611,13.0,1.9943,0.9508,-0.1027,0.1027,0.5099,1.2923,12.0,-1.0574,2.0483,1.4465,1.4465,0.3885,3.7234,3.0,-2.1519,1.7176,-0.6469,0.6469,0.4254,1.5406,2.0,-3.922,1.7409,0.8767,0.8767,0.4904,4.4429,1.0,-4.0301,1.0321,-0.7518,0.7518,0.2604,1.4275,0.0,-5.3976,-1.5419574706600037,0.11868
long,LONG_CONTINUATION,2026-06-05 22:00:00,ENAUSDT,return_2h,3.8083,0.7177,1.0418,3.1369,False,True,1.3329,3.3861,2.5001,2.003,4.0,1.0,4.0,0.0,0.9549,4.3806,0.649819494584841,1.3197,2.6623,2.6623,0.9357,2.8823,1.0,1.7116,0.7184,-0.3115,0.3115,0.4513,1.3038,0.0,-0.7957,1.3316,3.8083,3.8083,0.7094,5.4173,0.0,2.3779,0.6499,0.3135,0.3135,0.6173,2.2756,0.0,-1.4031,1.6483,0.7177,0.7177,0.1389,5.4173,0.0,-4.4051,0.8371,1.1236,1.1236,0.6711,3.5229,0.0,-5.811,0.9601,1.8375,1.8375,0.3949,7.7949,0.0,-9.9476,0.5425,-4.4402,4.4402,0.0957,6.5429,0.0,-12.8074,-1.7727284437014312,0.08869
long,LONG_CONTINUATION,2026-06-06 00:00:00,AIOUSDT,return_2h,3.9592,3.8841,4.0236,5.3863,False,True,1.1946,2.3235,1.2068,0.8686,3.0,1.0,10.0,0.0,0.5714,2.1672,0.17509727626458654,1.7319,2.0386,2.0386,0.7192,3.133,3.0,1.5852,1.4194,0.8985,0.8985,0.6629,1.8943,2.0,-0.4103,1.0341,3.9592,3.9592,0.8549,4.882,0.0,2.6584,0.7419,1.3262,1.3262,0.7269,2.3481,0.0,-1.5869,1.8235,3.8841,3.8841,0.729,5.6223,0.0,-0.5883,1.4257,1.5913,1.5913,0.7923,3.0954,0.0,-4.4137,1.255,5.5259,5.5259,0.8049,7.9346,0.0,-3.5605,0.5391,-2.4771,2.4771,0.1114,4.2951,0.0,-9.113,-1.3144394089243057,0.0951
long,LONG_CONTINUATION,2026-06-06 00:00:00,KGENUSDT,return_2h,-0.0949,0.9534,0.0427,-3.8562,False,False,3.0871,4.1363,2.2972,1.7114,5.0,1.0,0.0,0.0,0.4835,3.2412,0.8551064283085827,2.1645,0.4696,0.4696,0.7442,2.0396,3.0,1.9444,1.1229,1.5363,1.5363,0.8351,1.8397,2.0,1.6722,1.9939,-0.0949,0.0949,0.3957,2.4095,0.0,2.3594,0.944,2.6636,2.6636,0.9129,3.5206,0.0,2.572,5.1834,0.9534,0.9534,0.7365,2.7178,0.0,3.817,1.3508,3.2367,3.2367,0.913,3.5452,0.0,3.2044,2.5772,4.2209,4.2209,0.8509,4.9603,0.0,6.4277,1.5089,-2.7887,2.7887,0.0661,4.897,0.0,2.331,-1.534411402409961,0.21182
long,LONG_CONTINUATION,2026-06-06 00:00:00,APRUSDT,return_2h,1.2799,2.1643,2.0755,2.1688,False,False,0.4761,0.3535,-0.1924,0.2613,2.0,1.0,7.0,0.0,0.5519,0.7103,-0.7154800668837404,0.501,-0.8577,0.8577,0.1136,1.6044,2.0,-1.2818,0.4201,-0.671,0.671,0.3108,1.4347,1.0,-0.5551,0.5437,1.2799,1.2799,0.8805,2.9376,1.0,1.7943,0.5223,0.2808,0.2808,0.3108,1.4484,0.0,0.4565,1.2426,2.1643,2.1643,0.921,3.7687,0.0,2.7923,1.2778,-2.0503,2.0503,0.3419,3.5652,0.0,0.6999,0.9738,0.0697,0.0697,0.921,3.6915,0.0,0.5536,0.7382,0.0218,0.0218,0.9163,4.678,0.0,0.4214,-11.922614533695075,0.22308
long,LONG_CONTINUATION,2026-06-06 00:00:00,ALLOUSDT,return_2h,1.1891,0.6915,2.0168,5.4374,False,True,1.9639,4.9275,0.6765,1.6284,4.0,0.0,0.0,0.0,0.8088,4.9726,-0.6329639314323656,1.381,1.3829,1.3829,0.6724,2.1425,0.0,2.0425,1.0434,-0.8569,0.8569,0.6585,2.555,0.0,0.8199,1.2498,1.1891,1.1891,0.5522,2.2577,0.0,3.6854,1.3989,-1.3385,1.3385,0.4154,4.031,0.0,2.6174,1.3089,0.6915,0.6915,0.4263,2.6296,0.0,3.8766,1.6079,0.4842,0.4842,0.4154,4.1055,0.0,3.1422,1.3293,1.1737,1.1737,0.5833,4.1055,0.0,4.812,2.1388,1.2195,1.2195,0.2837,7.4342,0.0,3.927,-1.401560393064239,0.19354
long,LONG_CONTINUATION,2026-06-06 00:00:00,BEATUSDT,return_2h,-0.1373,0.2403,-1.2815,-2.4658,False,False,0.7334,1.5074,0.2869,1.1369,2.0,0.0,1.0,0.0,0.3502,2.5946,1.2758229810072519,1.1087,0.4634,0.4634,0.8114,1.9109,0.0,5.9104,2.107,-0.6254,0.6254,0.1069,3.0303,1.0,5.7808,1.1781,-0.1373,0.1373,0.3327,2.8549,0.0,6.4995,1.7102,-0.4046,0.4046,0.2527,3.6296,0.0,7.1198,1.2816,0.2403,0.2403,0.4173,3.181,0.0,9.6807,1.6946,2.9084,2.9084,0.6013,7.0297,0.0,10.1504,1.6231,3.1557,3.1557,0.6365,7.0297,0.0,15.7652,1.2594,6.311,6.311,0.7728,10.5247,0.0,13.8925,-5.248200833524453,1.756
long,LONG_CONTINUATION,2026-06-06 02:00:00,VELVETUSDT,return_2h,4.6154,7.5385,15.7652,20.7854,False,True,0.8158,0.9933,1.3204,1.2231,4.0,0.0,7.0,0.0,0.8616,2.1313,-0.16493565876281424,1.5712,2.2186,2.2186,0.9162,2.996,2.0,6.709,0.3725,1.7396,1.7396,0.9134,1.9045,1.0,4.9574,2.0542,4.6154,4.6154,0.9046,5.6842,0.0,8.1959,0.3722,1.3386,1.3386,0.9245,2.1762,0.0,3.6835,2.4854,7.5385,7.5385,0.9352,8.6235,0.0,9.0291,0.7428,1.2471,1.2471,0.8845,2.2727,0.0,1.7635,1.3212,8.9678,8.9678,0.945,10.297,0.0,12.6697,1.328,7.8919,7.8919,0.8615,9.7874,0.0,4.5867,-21.548815742518638,0.12624
long,LONG_CONTINUATION,2026-06-06 02:00:00,ENAUSDT,return_2h,0.5388,3.199,-4.3215,2.5031,True,True,0.8991,12.9465,6.2095,4.9914,5.0,1.0,0.0,0.0,0.374,25.1861,2.976105648187728,1.5518,0.752,0.752,0.6151,2.9745,0.0,3.5479,1.9988,5.8949,5.8949,0.8936,6.7031,1.0,3.0606,1.8318,0.5388,0.5388,0.5236,3.0868,0.0,2.824,1.9643,6.4643,6.4643,0.91,7.9699,0.0,2.4097,1.4892,3.199,3.199,0.753,5.6796,0.0,3.0434,2.1548,7.0785,7.0785,0.9221,9.2537,0.0,-0.1826,1.5308,10.4915,10.4915,0.8883,13.4479,0.0,-2.5951,1.0561,-4.3668,4.3668,0.0414,7.4925,0.0,-12.5684,-1.7422512913927335,0.08976
long,LONG_CONTINUATION,2026-06-06 02:00:00,ALLOUSDT,return_2h,1.1194,4.4778,3.3583,18.4194,False,True,1.4142,2.9963,1.165,1.2293,5.0,1.0,1.0,0.0,0.6324,3.4691,2.14310368270769,0.814,-0.493,0.493,0.4524,2.5881,0.0,0.7612,1.2927,-0.6023,0.6023,0.1336,2.6744,0.0,1.3265,0.8963,1.1194,1.1194,0.9731,2.8602,0.0,4.3271,1.3988,1.2214,1.2214,0.3947,3.8981,0.0,3.5987,1.2949,4.4778,4.4778,0.9271,6.6242,0.0,9.1298,1.6375,1.3478,1.3478,0.5729,5.5318,0.0,5.0525,1.3524,5.8805,5.8805,0.9403,8.1911,0.0,10.1266,1.3293,1.1737,1.1737,0.5833,4.1055,0.0,4.812,-4.877398107708115,0.19378
long,LONG_CONTINUATION,2026-06-06 02:00:00,XLMUSDT,return_2h,0.5321,2.7598,-0.5478,5.2379,False,False,1.3683,3.3168,3.17,2.0387,5.0,0.0,9.0,0.0,0.9462,4.5865,0.43078811998559524,1.5595,0.8086,0.8086,0.6856,1.8416,0.0,2.1759,1.3461,1.8923,1.8923,0.8821,2.1634,2.0,1.4926,1.2635,0.5321,0.5321,0.5354,1.8416,0.0,1.2747,1.5393,1.3589,1.3589,0.8998,2.5328,0.0,0.829,1.4405,2.7598,2.7598,0.8876,3.6206,0.0,1.5236,2.2235,2.5684,2.5684,0.9366,4.0505,1.0,-1.2678,1.8471,5.3935,5.3935,0.9407,7.0362,0.0,-1.9999,1.4446,0.1286,0.1286,0.1763,4.7412,0.0,-7.1101,-1.7226831884600202,0.19323
long,LONG_CONTINUATION,2026-06-06 02:00:00,TAUSDT,return_2h,-1.3536,2.5042,1.1055,2.5268,False,True,1.2039,1.3488,-3.1426,0.1,2.0,1.0,0.0,0.0,0.6583,1.8258,-0.21900048180106624,1.5082,-0.846,0.846,0.45,4.0609,0.0,-1.8475,5.6867,-3.7455,3.7455,0.0157,4.8312,0.0,-1.1032,1.803,-1.3536,1.3536,0.325,4.0609,0.0,-4.1996,11.9753,-2.9553,2.9553,0.0133,5.7684,0.0,-3.2587,7.0146,2.5042,2.5042,0.9387,5.5161,0.0,-3.2665,19.1366,-1.6746,1.6746,0.0117,6.6541,0.0,-5.931,14.6686,0.7763,0.7763,0.5523,9.2159,0.0,-5.8922,2.0338,1.3491,1.3491,0.2672,6.5205,0.0,-6.9928,-5.057955507113779,0.0879
long,LONG_CONTINUATION,2026-06-06 04:00:00,BTWUSDT,return_2h,7.5316,5.5213,2.9958,-5.5007,False,True,2.3737,22.5284,9.5759,7.5856,4.0,1.0,0.0,0.0,0.8377,116.8657,-0.5058882692466502,2.2211,10.666,10.666,0.7232,16.4159,0.0,26.0398,0.7683,0.3934,0.3934,0.3768,4.8601,0.0,16.0143,1.734,7.5316,7.5316,0.5323,16.4159,0.0,26.4012,1.0071,2.7768,2.7768,0.6153,8.0586,0.0,19.727,1.4539,5.5213,5.5213,0.4414,17.3433,0.0,29.1066,1.4598,5.8338,5.8338,0.6153,10.4195,0.0,25.0717,,,,,,,,,,,,,,,-3.1782242427136618,0.059068
long,LONG_CONTINUATION,2026-06-06 04:00:00,ALLOUSDT,return_2h,6.4636,8.595,14.5717,16.3603,False,True,1.6006,0.3309,-1.5076,0.0335,2.0,1.0,0.0,0.0,0.5191,0.3133,-0.6843572695899784,1.2377,-1.5252,1.5252,0.0411,2.4195,0.0,0.7861,0.9094,-1.6851,1.6851,0.0471,2.7988,1.0,2.544,1.7448,6.4636,6.4636,0.8999,8.9875,0.0,10.5865,0.8043,-0.901,0.901,0.0471,2.8211,0.0,4.7278,4.7439,8.595,8.595,0.54,18.9239,0.0,15.4642,1.5331,-1.0666,1.0666,0.0353,3.8978,0.0,7.4364,3.0573,7.4367,7.4367,0.54,18.722,0.0,17.252,1.3524,5.8805,5.8805,0.9403,8.1911,0.0,10.1266,-1.7604208046985392,0.19821
long,LONG_CONTINUATION,2026-06-06 04:00:00,ZECUSDT,return_2h,1.4854,6.1907,16.1437,17.8656,False,True,0.8556,2.7914,-1.8964,1.7773,1.0,0.0,0.0,0.0,0.2022,7.9936,-2.338033950691823,0.4889,-1.5958,1.5958,0.0504,2.8793,0.0,-6.3892,0.7988,-3.6435,3.6435,0.1589,4.5885,0.0,-4.9715,0.6211,1.4854,1.4854,0.9403,4.2291,0.0,-1.6649,0.6542,-2.1508,2.1508,0.135,5.4866,0.0,-3.4516,0.4968,6.1907,6.1907,0.9251,9.3853,0.0,-3.9934,0.513,-6.5513,6.5513,0.0908,7.7921,0.0,-11.1468,0.8314,-0.7662,0.7662,0.8619,9.4129,0.0,-23.368,1.345,3.5806,3.5806,0.3697,13.7485,0.0,-24.9604,-27.650107127643384,312.03
long,LONG_CONTINUATION,2026-06-06 04:00:00,AIOUSDT,return_2h,-0.2242,4.3407,7.8154,8.4064,False,True,5.6848,2.8299,1.2295,0.7478,5.0,0.0,10.0,0.0,0.4937,1.497,0.8506168516878538,1.8046,-1.0393,1.0393,0.0522,2.3436,3.0,0.8588,0.341,0.3679,0.3679,0.9802,1.0321,2.0,2.255,1.3471,-0.2242,0.2242,0.4153,2.4047,1.0,3.0027,0.5633,1.5824,1.5824,0.9876,1.6651,0.0,3.5077,2.4011,4.3407,4.3407,0.8149,6.827,0.0,5.3362,0.694,2.2912,2.2912,0.9487,2.437,0.0,1.191,1.3587,6.6444,6.6444,0.8377,7.9567,0.0,2.7359,1.0568,-0.6714,0.6714,0.4988,4.3281,0.0,-3.8626,-1.5730892620737646,0.09712
long,LONG_CONTINUATION,2026-06-06 04:00:00,SKYAIUSDT,return_2h,1.5407,3.1577,2.8092,1.5734,False,False,1.1762,2.6263,-0.1466,1.6955,4.0,1.0,2.0,0.0,0.6617,2.6622,0.8857289516507674,0.8689,0.6751,0.6751,0.6128,1.7857,0.0,-0.9412,1.2263,-2.2199,2.2199,0.222,2.8533,0.0,-1.7328,0.7735,1.5407,1.5407,0.9068,2.1614,0.0,0.6611,1.2408,0.6355,0.6355,0.2317,3.0736,0.0,-0.7103,0.843,3.1577,3.1577,0.9426,3.7946,0.0,4.0882,1.0555,0.7459,0.7459,0.408,3.993,0.0,1.3004,0.5884,3.9272,3.9272,0.9564,5.0296,0.0,5.9284,0.6383,-2.7066,2.7066,0.0716,5.7442,0.0,2.4075,-4.669002979769518,0.18492
long,LONG_CONTINUATION,2026-06-06 06:00:00,ENAUSDT,return_2h,1.6099,4.0083,3.7783,3.6798,False,True,0.8959,2.8787,3.1886,2.2301,4.0,1.0,4.0,0.0,0.8118,6.2788,1.3964676273413563,0.5756,1.4237,1.4237,0.7746,2.3327,0.0,4.8633,0.4805,0.7947,0.7947,0.4759,2.064,0.0,3.8831,0.7714,1.6099,1.6099,0.7398,2.6941,0.0,5.886,0.5887,1.7266,1.7266,0.6808,3.4199,0.0,4.6426,1.0023,4.0083,4.0083,0.6563,6.6915,0.0,7.6464,0.9348,3.2331,3.2331,0.8237,6.2853,0.0,3.4635,0.9615,7.3593,7.3593,0.7967,11.6776,0.0,2.1716,1.0917,-3.7955,3.7955,0.5708,9.9076,0.0,-5.1993,-57.07346218000544,0.09261
long,LONG_CONTINUATION,2026-06-06 06:00:00,ZESTUSDT,return_2h,2.3646,3.3491,10.138,8.1359,False,True,0.9313,2.0346,0.7531,1.4074,3.0,0.0,0.0,0.0,0.8873,5.7096,1.4990001156891022,1.6574,4.585,4.585,0.8453,6.1792,0.0,7.3908,0.8582,-1.2201,1.2201,0.3161,3.217,0.0,3.1511,1.1293,2.3646,2.3646,0.486,6.1792,0.0,4.8731,0.7014,-0.3774,0.3774,0.2987,3.4331,0.0,2.6968,0.5373,3.3491,3.3491,0.6453,6.1792,0.0,1.7719,0.407,2.6629,2.6629,0.596,6.1417,0.0,-1.2687,,,,,,,,,,,,,,,-2.4928152312111904,0.25388
long,LONG_CONTINUATION,2026-06-06 06:00:00,VELVETUSDT,return_2h,-0.1876,4.1069,4.3213,2.0434,False,True,1.9578,4.0491,2.966,1.6883,5.0,0.0,2.0,0.0,0.6081,5.3747,1.8795492384110406,1.5257,1.0318,1.0318,0.6203,2.1171,0.0,8.7395,1.0378,1.2283,1.2283,0.8085,2.4091,0.0,8.6382,2.2639,-0.1876,0.1876,0.3198,2.9747,0.0,15.7931,1.756,2.7766,2.7766,0.8588,3.5621,0.0,17.5377,3.5973,4.1069,4.1069,0.7112,7.3764,0.0,22.5522,3.1082,2.4801,2.4801,0.8985,4.9395,0.0,19.1087,3.8335,6.7532,6.7532,0.7995,10.8959,0.0,27.3516,6.1742,9.4994,9.4994,0.8959,10.7791,0.0,21.4979,-1.0801045449137936,0.1508
long,LONG_CONTINUATION,2026-06-06 06:00:00,SIRENUSDT,return_2h,0.2466,3.3973,1.7945,1.7534,False,False,0.6659,1.0832,0.4845,0.6013,2.0,1.0,1.0,0.0,0.5556,2.0911,0.03025136131125873,0.5618,1.1918,1.1918,0.7664,1.8767,3.0,2.4976,0.45,0.551,0.551,0.6614,1.7493,2.0,1.3333,0.3217,0.2466,0.2466,0.259,1.9041,1.0,4.2888,0.3563,0.9403,0.9403,0.6929,1.9358,0.0,4.5291,0.3342,3.3973,3.3973,0.9236,3.9452,0.0,6.3795,0.5818,0.5925,0.5925,0.7459,2.5493,0.0,2.967,0.2964,4.0099,4.0099,0.9461,5.6222,0.0,4.7969,0.4435,-0.5075,0.5075,0.8723,6.8715,0.0,1.0306,-15.742396738030113,0.7387
long,LONG_CONTINUATION,2026-06-06 06:00:00,ZECUSDT,return_2h,2.1479,2.0963,1.4853,4.2632,False,True,2.5987,4.2747,1.6525,2.509,3.0,1.0,0.0,0.0,0.7455,10.5741,4.296600765450534,1.4339,0.4236,0.4236,0.8599,5.4064,0.0,8.3819,1.6297,-0.0461,0.0461,0.2717,5.0455,0.0,8.4868,0.9774,2.1479,2.1479,0.901,7.0736,0.0,13.0488,1.0756,2.4052,2.4052,0.4948,7.4521,0.0,11.7046,0.5652,2.0963,2.0963,0.7598,8.32,0.0,8.936,0.7171,9.3728,9.3728,0.7224,14.4868,0.0,5.967,1.04,11.6625,11.6625,0.8537,14.9412,0.0,-12.1672,0.8314,-0.7662,0.7662,0.8619,9.4129,0.0,-23.368,-3.369582888938139,369.83
long,LONG_CONTINUATION,2026-06-06 08:00:00,GUAUSDT,return_2h,4.0676,10.1105,4.4055,-4.2105,False,True,0.7105,2.7914,0.0577,1.7983,3.0,1.0,0.0,0.0,0.9758,5.7623,-3.8284723792297912,0.592,-0.13,0.13,0.1631,1.8324,0.0,-4.9956,0.9275,1.105,1.105,0.7342,2.9203,0.0,-5.353,0.5366,4.0676,4.0676,0.983,4.5744,0.0,1.6334,0.7983,-3.2234,3.2234,0.3228,6.3586,0.0,-2.1135,1.032,10.1105,10.1105,0.9311,11.319,0.0,5.5175,1.0759,-5.3681,5.3681,0.2447,8.2,0.0,-4.331,0.8044,4.3216,4.3216,0.9406,12.4354,0.0,-3.0666,0.8813,-4.1996,4.1996,0.5243,11.1596,0.0,-8.2839,-15.434327269153382,0.7685
long,LONG_CONTINUATION,2026-06-06 08:00:00,BTWUSDT,return_2h,2.4703,7.8094,2.9541,6.0945,False,True,0.3772,3.5407,3.0633,2.7783,5.0,0.0,0.0,0.0,0.5449,19.7927,1.5918229212831234,0.5169,3.642,3.642,0.8729,5.0556,0.0,-1.3258,0.3194,0.749,0.749,0.4809,3.6633,0.0,-4.9554,0.4232,2.4703,2.4703,0.6412,5.0556,0.0,5.6763,0.3859,1.6628,1.6628,0.6675,5.7705,0.0,3.9492,0.4164,7.8094,7.8094,0.8743,9.8138,0.0,18.7313,0.5216,0.3821,0.3821,0.7933,9.1647,0.0,11.7486,,,,,,,,,,,,,,,-14.961894798431887,0.052276
long,LONG_CONTINUATION,2026-06-06 08:00:00,INUSDT,return_2h,2.2699,4.3652,2.1951,-5.0387,False,True,1.954,2.2996,-1.8386,1.0116,2.0,1.0,2.0,1.0,0.9412,1.5198,-2.5859783577953017,1.2594,1.4467,1.4467,0.7305,2.0828,0.0,-3.792,3.7227,-1.0603,1.0603,0.6779,4.0192,0.0,-5.5193,1.0867,2.2699,2.2699,0.8704,2.6939,0.0,-5.8926,1.6889,-3.0914,3.0914,0.4519,5.9051,3.0,-8.3093,0.8647,4.3652,4.3652,0.9368,4.7393,0.0,-2.8953,0.902,-3.7193,3.7193,0.3797,6.9826,0.0,-7.271,0.8914,0.3959,0.3959,0.9592,7.0546,0.0,-8.1902,0.3443,-3.013,3.013,0.0647,4.316,0.0,-9.469,-1.269196258679961,0.08134
long,LONG_CONTINUATION,2026-06-06 08:00:00,ZECUSDT,return_2h,2.269,4.0537,2.7399,0.8964,False,True,1.3968,6.2563,1.6518,3.773,4.0,1.0,0.0,0.0,0.3591,17.4979,2.321920290835124,0.7021,-1.8302,1.8302,0.154,3.0236,0.0,3.7555,0.9731,-0.3254,0.3254,0.1946,4.4271,0.0,6.1755,1.1225,2.269,2.269,0.5856,7.8961,0.0,10.6052,0.5666,2.3272,2.3272,0.4452,6.5984,0.0,9.2015,0.5848,4.0537,4.0537,0.8116,7.8961,0.0,13.5542,0.3925,-0.5984,0.5984,0.4452,6.4097,0.0,8.9043,0.7574,3.4283,3.4283,0.8231,8.3593,0.0,-7.2078,1.04,11.6625,11.6625,0.8537,14.9412,0.0,-12.1672,-27.615282787578323,366.89
long,LONG_CONTINUATION,2026-06-06 08:00:00,HEIUSDT,return_2h,1.014,2.4799,6.1832,3.4829,False,True,1.9828,5.5364,2.7259,3.4259,4.0,1.0,4.0,0.0,1.0,6.0543,0.1128418444110152,0.8799,1.4438,1.4438,0.6093,2.3697,1.0,0.7653,0.3632,0.5987,0.5987,0.9449,1.4081,0.0,-0.6064,0.4302,1.014,1.014,0.4306,2.3807,0.0,-0.036,0.2562,1.431,1.431,0.7446,2.057,0.0,-1.3397,0.312,2.4799,2.4799,0.6954,3.5821,0.0,-0.0994,0.2449,-1.9559,1.9559,0.3532,4.5278,0.0,-2.3269,0.1678,0.4755,0.4755,0.7903,5.1005,0.0,4.0504,0.1439,1.3691,1.3691,0.991,3.6583,0.0,3.6319,-1.5114328649837014,0.09204
long,LONG_CONTINUATION,2026-06-06 10:00:00,BEATUSDT,return_2h,1.7169,2.6512,6.4066,9.2944,False,True,0.4987,0.6569,-1.9469,0.5079,3.0,1.0,0.0,0.0,0.3238,3.0918,0.06813210456485944,1.037,2.906,2.906,0.5581,5.5876,0.0,-3.2368,1.5248,-2.103,2.103,0.4579,6.214,0.0,-6.1507,0.7839,1.7169,1.7169,0.3453,5.5876,0.0,-3.3468,1.2301,-2.2656,2.2656,0.4579,6.2037,0.0,-5.1896,0.5741,2.6512,2.6512,0.5125,5.5876,0.0,0.547,1.8658,3.5243,3.5243,0.4996,7.3439,0.0,-1.8295,1.3397,6.2948,6.2948,0.6954,9.26,0.0,5.7844,1.524,-11.5624,11.5624,0.3233,21.119,0.0,0.4195,-14.228560268123816,1.6962
long,LONG_CONTINUATION,2026-06-06 10:00:00,CLOUSDT,return_2h,1.8642,3.1745,14.4014,12.4002,False,True,3.3211,3.3566,0.2329,0.9855,4.0,1.0,1.0,0.0,0.2283,2.4747,2.717948084969833,2.0482,-0.8993,0.8993,0.461,3.3591,0.0,2.1011,1.7654,1.23,1.23,0.7598,2.4599,0.0,3.2706,3.0809,1.8642,1.8642,0.8108,5.3186,0.0,5.608,2.2642,4.124,4.124,0.8716,4.7318,0.0,4.0392,2.5713,3.1745,3.1745,0.8237,6.8255,0.0,6.0354,1.0742,4.3895,4.3895,0.8935,5.72,0.0,3.1862,2.1714,7.7033,7.7033,0.8703,9.6804,0.0,15.4013,0.6259,-1.8861,1.8861,0.4716,5.4874,0.0,8.1343,-2.1941152121918983,0.16639
long,LONG_CONTINUATION,2026-06-06 10:00:00,OPNUSDT,return_2h,3.7744,2.6898,4.0781,5.1627,False,True,1.2183,1.3871,-0.5841,1.3552,2.0,1.0,1.0,0.0,0.6078,3.3144,-0.6668376506796639,1.0837,1.4317,1.4317,0.9595,3.2104,0.0,1.4603,0.6881,-0.8176,0.8176,0.0429,3.012,1.0,0.1151,0.2911,3.7744,3.7744,0.9259,5.8568,0.0,5.2655,0.2199,-0.0867,0.0867,0.141,3.381,0.0,2.2037,0.2256,2.6898,2.6898,0.6369,6.8113,0.0,-1.0865,0.3244,0.3483,0.3483,0.1862,8.1846,0.0,-4.3509,0.2219,3.0475,3.0475,0.5236,8.3152,0.0,-3.71,0.1854,-0.563,0.563,0.2565,8.272,0.0,-5.8225,-11.681123402659418,0.2338
long,LONG_CONTINUATION,2026-06-06 10:00:00,MYXUSDT,return_2h,1.6341,2.2696,-1.271,-8.1253,False,False,0.968,0.1415,-3.1945,0.1549,1.0,1.0,0.0,0.0,0.2353,0.192,-1.0050251256281426,1.4387,-0.0454,0.0454,0.35,1.8157,0.0,0.6077,1.2371,-2.7802,2.7802,0.0455,2.9126,1.0,0.9,0.8481,1.6341,1.6341,0.9808,2.3604,0.0,3.6598,0.9978,-3.7991,3.7991,0.0316,4.1485,0.0,2.263,0.5181,2.2696,2.2696,0.7927,3.7222,0.0,1.5299,0.6438,-1.0332,1.0332,0.0306,4.4025,0.0,-1.011,0.5105,1.2129,1.2129,0.5909,4.9416,0.0,-7.0947,0.4979,0.8148,0.8148,0.6693,5.7492,0.0,-9.3813,-1.4886332562485967,0.2202
